config_id,replicate_id,E,C,S,delta,seasons,max_years_between_conf_finals,franchises_never_reached_cf,manipulation_gain_pct,manipulation_gain_bound,manipulation_gain_regime,per_series_cost_typical,per_series_cost_playin,rank_one_to_five_spread,expected_pick_worst,expected_pick_fifth_worst
0,1029,14,null,single-season,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,3.2333333333333334,4.7,7.933333333333334
0,1030,14,null,single-season,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,3.833333333333334,4.433333333333334,8.266666666666667
0,1031,14,null,single-season,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,1.3999999999999995,4.466666666666667,5.866666666666666
0,1032,14,null,single-season,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,2.833333333333333,4.533333333333333,7.366666666666666
0,1033,14,null,single-season,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.2333333333333334,4.8,7.033333333333333
0,1034,14,null,single-season,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.8999999999999995,4.166666666666667,7.066666666666666
0,1035,14,null,single-season,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,3.1333333333333337,4.6,7.733333333333333
0,1036,14,null,single-season,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,3.4000000000000004,4.566666666666666,7.966666666666667
0,1037,14,null,single-season,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3.0666666666666664,4.5,7.566666666666666
0,1038,14,null,single-season,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.666666666666666,4.7,7.366666666666666
0,1039,14,null,single-season,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,3.2333333333333334,4.466666666666667,7.7
0,1040,14,null,single-season,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.7666666666666666,4.733333333333333,7.5
0,1041,14,null,single-season,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,3.033333333333333,4.666666666666667,7.7
0,1042,14,null,single-season,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.2333333333333334,4.733333333333333,6.966666666666667
0,1043,14,null,single-season,1000,30,19,0,28.571428571428573,1.2857142857142858,uncapped,,,2.133333333333333,4.666666666666667,6.8
0,1044,14,null,single-season,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.333333333333333,4.233333333333333,6.566666666666666
0,1045,14,null,single-season,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.633333333333333,4.733333333333333,7.366666666666666
0,1046,14,null,single-season,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,3.533333333333333,4.433333333333334,7.966666666666667
0,1047,14,null,single-season,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,3.2,4.433333333333334,7.633333333333334
0,1048,14,null,single-season,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,1.9000000000000004,4.6,6.5
0,1049,14,null,single-season,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.4333333333333336,4.733333333333333,7.166666666666667
1,1000,14,null,unbounded,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.1000000000000005,4.833333333333333,6.933333333333334
1,1001,14,null,unbounded,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,2.0999999999999996,4.4,6.5
1,1002,14,null,unbounded,1000,30,21,0,28.571428571428573,1.2857142857142858,uncapped,,,2.8666666666666663,4.4,7.266666666666667
1,1003,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.5333333333333332,4.666666666666667,6.2
1,1004,14,null,unbounded,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.8000000000000007,4.6,7.4
1,1005,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.1333333333333337,4.533333333333333,6.666666666666667
1,1006,14,null,unbounded,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.0666666666666664,4.9,6.966666666666667
1,1007,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.533333333333334,4.366666666666666,6.9
1,1008,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.666666666666667,4.833333333333333,6.5
1,1009,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3.166666666666666,4.166666666666667,7.333333333333333
1,1010,14,null,unbounded,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,3.166666666666667,4.6,7.766666666666667
1,1011,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3.1999999999999993,4.633333333333334,7.833333333333333
1,1012,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.7,4.566666666666666,7.266666666666667
1,1013,14,null,unbounded,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.3,4.2,6.5
1,1014,14,null,unbounded,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,1.8666666666666671,4.8,6.666666666666667
1,1015,14,null,unbounded,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.8,4.566666666666666,7.366666666666666
1,1016,14,null,unbounded,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,3.033333333333333,4.233333333333333,7.266666666666667
1,1017,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.0666666666666673,4.366666666666666,6.433333333333334
1,1018,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.866666666666667,4.333333333333333,7.2
1,1019,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.5666666666666664,4.5,7.066666666666666
1,1020,14,null,unbounded,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,1.8000000000000007,4.366666666666666,6.166666666666667
1,1021,14,null,unbounded,1000,30,22,0,28.571428571428573,1.2857142857142858,uncapped,,,2.0999999999999996,4.666666666666667,6.766666666666667
1,1022,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.666666666666666,4.633333333333334,7.3
1,1023,14,null,unbounded,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.0666666666666664,4.533333333333333,6.6
1,1024,14,null,unbounded,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.366666666666667,4.566666666666666,6.933333333333334
1,1025,14,null,unbounded,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,3,4.333333333333333,7.333333333333333
1,1026,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3.0666666666666664,4.433333333333334,7.5
1,1027,14,null,unbounded,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,1.7999999999999998,4.766666666666667,6.566666666666666
1,1028,14,null,unbounded,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,1.4333333333333336,4.833333333333333,6.266666666666667
1,1029,14,null,unbounded,1000,30,20,0,28.571428571428573,1.2857142857142858,uncapped,,,2.2333333333333334,4.433333333333334,6.666666666666667
1,1030,14,null,unbounded,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.5666666666666673,4.866666666666666,7.433333333333334
1,1031,14,null,unbounded,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.466666666666667,4.6,7.066666666666666
1,1032,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.5666666666666664,4.466666666666667,6.033333333333333
1,1033,14,null,unbounded,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.0666666666666664,4.766666666666667,6.833333333333333
1,1034,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.8999999999999995,4.7,7.6
1,1035,14,null,unbounded,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,3.0333333333333328,3.8333333333333335,6.866666666666666
1,1036,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.333333333333333,5,7.333333333333333
1,1037,14,null,unbounded,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,2.4333333333333327,4.433333333333334,6.866666666666666
1,1038,14,null,unbounded,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2,4.833333333333333,6.833333333333333
1,1039,14,null,unbounded,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,3.0666666666666664,4.133333333333334,7.2
1,1040,14,null,unbounded,1000,30,21,0,28.571428571428573,1.2857142857142858,uncapped,,,2.1333333333333337,4.5,6.633333333333334
1,1041,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.666666666666667,4.766666666666667,6.433333333333334
1,1042,14,null,unbounded,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.133333333333333,4.7,6.833333333333333
1,1043,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.3666666666666663,4.466666666666667,6.833333333333333
1,1044,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.333333333333333,4.7,7.033333333333333
1,1045,14,null,unbounded,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.833333333333334,4.6,7.433333333333334
1,1046,14,null,unbounded,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.366666666666667,4.566666666666666,6.933333333333334
1,1047,14,null,unbounded,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,3.0999999999999996,4.266666666666667,7.366666666666666
1,1048,14,null,unbounded,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,2.6000000000000005,4.366666666666666,6.966666666666667
1,1049,14,null,unbounded,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.7666666666666666,4.5,6.266666666666667
2,1000,14,null,bounded-30yr,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,2.466666666666667,4.733333333333333,7.2
2,1001,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.8666666666666671,4.8,6.666666666666667
2,1002,14,null,bounded-30yr,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7333333333333334,4.733333333333333,7.466666666666667
2,1003,14,null,bounded-30yr,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.666666666666667,4.533333333333333,7.2
2,1004,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,3.1,3.8666666666666667,6.966666666666667
2,1005,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.5999999999999996,4,6.6
2,1006,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.666666666666666,4.7,7.366666666666666
2,1007,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.166666666666666,4.7,6.866666666666666
2,1008,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.2666666666666666,4.433333333333334,6.7
2,1009,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.366666666666667,4.833333333333333,7.2
2,1010,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.0666666666666664,4.666666666666667,6.733333333333333
2,1011,14,null,bounded-30yr,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.833333333333333,4.633333333333334,7.466666666666667
2,1012,14,null,bounded-30yr,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,2.8999999999999995,4.4,7.3
2,1013,14,null,bounded-30yr,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.6333333333333337,4.766666666666667,7.4
2,1014,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.3666666666666663,4.633333333333334,7
2,1015,14,null,bounded-30yr,1000,30,22,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7,4.566666666666666,7.266666666666667
2,1016,14,null,bounded-30yr,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7,4.766666666666667,7.466666666666667
2,1017,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.9000000000000004,4.766666666666667,6.666666666666667
2,1018,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.033333333333333,4.633333333333334,6.666666666666667
2,1019,14,null,bounded-30yr,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.833333333333333,4.666666666666667,7.5
2,1020,14,null,bounded-30yr,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,3.166666666666667,4.333333333333333,7.5
2,1021,14,null,bounded-30yr,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.533333333333334,4.6,7.133333333333334
2,1022,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.4333333333333336,4.766666666666667,7.2
2,1023,14,null,bounded-30yr,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.8666666666666663,4.666666666666667,7.533333333333333
2,1024,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.6000000000000005,4.533333333333333,7.133333333333334
2,1025,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.9333333333333336,4.233333333333333,7.166666666666667
2,1026,14,null,bounded-30yr,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,2.4333333333333327,4.666666666666667,7.1
2,1027,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3.1000000000000005,4.6,7.7
2,1028,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.533333333333333,4.566666666666666,7.1
2,1029,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.466666666666667,5,7.466666666666667
2,1030,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.5666666666666664,4.466666666666667,7.033333333333333
2,1031,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.6999999999999993,4.9,7.6
2,1032,14,null,bounded-30yr,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,1.8666666666666671,4.866666666666666,6.733333333333333
2,1033,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.7000000000000002,4.366666666666666,6.066666666666666
2,1034,14,null,bounded-30yr,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.6333333333333337,4.6,7.233333333333333
2,1035,14,null,bounded-30yr,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,2.466666666666667,4.7,7.166666666666667
2,1036,14,null,bounded-30yr,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.966666666666667,4.433333333333334,7.4
2,1037,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.5666666666666664,4.466666666666667,7.033333333333333
2,1038,14,null,bounded-30yr,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,1.4000000000000004,4.833333333333333,6.233333333333333
2,1039,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.8666666666666663,4.733333333333333,7.6
2,1040,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.3,5.033333333333333,7.333333333333333
2,1041,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.666666666666666,4.633333333333334,7.3
2,1042,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.6333333333333337,4.566666666666666,7.2
2,1043,14,null,bounded-30yr,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.166666666666667,4.5,6.666666666666667
2,1044,14,null,bounded-30yr,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,3.033333333333334,4.366666666666666,7.4
2,1045,14,null,bounded-30yr,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.1333333333333337,4.6,6.733333333333333
2,1046,14,null,bounded-30yr,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,2.2333333333333334,4.9,7.133333333333334
2,1047,14,null,bounded-30yr,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,3.2,4.066666666666666,7.266666666666667
2,1048,14,null,bounded-30yr,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,3.666666666666666,4.466666666666667,8.133333333333333
2,1049,14,null,bounded-30yr,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.5,4.5,7
3,1000,14,null,reset-on-championship,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7666666666666666,4.533333333333333,7.3
3,1001,14,null,reset-on-championship,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,3.4000000000000004,4.3,7.7
3,1002,14,null,reset-on-championship,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7666666666666666,4.2,6.966666666666667
3,1003,14,null,reset-on-championship,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,1.4666666666666668,4.766666666666667,6.233333333333333
3,1004,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.5,4.5,7
3,1005,14,null,reset-on-championship,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,3.5333333333333337,3.933333333333333,7.466666666666667
3,1006,14,null,reset-on-championship,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,3.2333333333333334,4.366666666666666,7.6
3,1007,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3,4.333333333333333,7.333333333333333
3,1008,14,null,reset-on-championship,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,1.9333333333333336,4.533333333333333,6.466666666666667
3,1009,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.6333333333333337,4.766666666666667,7.4
3,1010,14,null,reset-on-championship,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,3.5,4.266666666666667,7.766666666666667
3,1011,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.9000000000000004,4.233333333333333,7.133333333333334
3,1012,14,null,reset-on-championship,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7666666666666666,4.233333333333333,7
3,1013,14,null,reset-on-championship,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7333333333333334,4.766666666666667,7.5
3,1014,14,null,reset-on-championship,1000,30,22,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7333333333333334,4.3,7.033333333333333
3,1015,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.8666666666666663,4.433333333333334,7.3
3,1016,14,null,reset-on-championship,1000,30,21,0,28.571428571428573,1.2857142857142858,uncapped,,,1.8999999999999995,4.933333333333334,6.833333333333333
3,1017,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.9333333333333327,4.933333333333334,6.866666666666666
3,1018,14,null,reset-on-championship,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,1.4666666666666668,4.6,6.066666666666666
3,1019,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,3.666666666666666,4.133333333333334,7.8
3,1020,14,null,reset-on-championship,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.333333333333334,4.566666666666666,6.9
3,1021,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.833333333333333,4.733333333333333,7.566666666666666
3,1022,14,null,reset-on-championship,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.5999999999999996,4.466666666666667,7.066666666666666
3,1023,14,null,reset-on-championship,1000,30,29,0,28.571428571428573,1.2857142857142858,uncapped,,,1.833333333333333,4.5,6.333333333333333
3,1024,14,null,reset-on-championship,1000,30,22,0,28.571428571428573,1.2857142857142858,uncapped,,,2.6333333333333337,4.366666666666666,7
3,1025,14,null,reset-on-championship,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,1.9666666666666668,4.566666666666666,6.533333333333333
3,1026,14,null,reset-on-championship,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,2.6333333333333337,4.566666666666666,7.2
3,1027,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,1.666666666666667,4.333333333333333,6
3,1028,14,null,reset-on-championship,1000,30,26,0,28.571428571428573,1.2857142857142858,uncapped,,,2.466666666666667,4.366666666666666,6.833333333333333
3,1029,14,null,reset-on-championship,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7333333333333334,4.433333333333334,7.166666666666667
3,1030,14,null,reset-on-championship,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,2.833333333333333,4.666666666666667,7.5
3,1031,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.533333333333333,4.533333333333333,7.066666666666666
3,1032,14,null,reset-on-championship,1000,30,19,0,28.571428571428573,1.2857142857142858,uncapped,,,2.666666666666667,4.5,7.166666666666667
3,1033,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.1000000000000005,4.866666666666666,6.966666666666667
3,1034,14,null,reset-on-championship,1000,30,22,0,28.571428571428573,1.2857142857142858,uncapped,,,2.966666666666667,4.3,7.266666666666667
3,1035,14,null,reset-on-championship,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,3.133333333333333,4.633333333333334,7.766666666666667
3,1036,14,null,reset-on-championship,1000,30,28,0,28.571428571428573,1.2857142857142858,uncapped,,,2.2,4.533333333333333,6.733333333333333
3,1037,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.5999999999999996,4.466666666666667,7.066666666666666
3,1038,14,null,reset-on-championship,1000,30,23,0,28.571428571428573,1.2857142857142858,uncapped,,,2.3,4.733333333333333,7.033333333333333
3,1039,14,null,reset-on-championship,1000,30,22,0,28.571428571428573,1.2857142857142858,uncapped,,,1.9666666666666668,4.066666666666666,6.033333333333333
3,1040,14,null,reset-on-championship,1000,30,30,2,28.571428571428573,1.2857142857142858,uncapped,,,2.333333333333333,4.4,6.733333333333333
3,1041,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.1333333333333337,4.6,6.733333333333333
3,1042,14,null,reset-on-championship,1000,30,24,0,28.571428571428573,1.2857142857142858,uncapped,,,2.166666666666667,4.6,6.766666666666667
3,1043,14,null,reset-on-championship,1000,30,25,0,28.571428571428573,1.2857142857142858,uncapped,,,2.4000000000000004,4.566666666666666,6.966666666666667
3,1044,14,null,reset-on-championship,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.5999999999999996,4.2,6.8
3,1045,14,null,reset-on-championship,1000,30,30,1,28.571428571428573,1.2857142857142858,uncapped,,,2.3,4.4,6.7
3,1046,14,null,reset-on-championship,1000,30,27,0,28.571428571428573,1.2857142857142858,uncapped,,,2.7,4.566666666666666,7.266666666666667
